employee_id,name,email,age,gender,hire_date,tenure_years,salary,satisfaction,department,attrition_probability
8470,Employee 8470,emp8470@example.com,53,F,2016-05-31,2.84,878058,0.416,Product,0.036999703895897795
8471,Employee 8471,emp8471@example.com,37,M,2015-08-08,4.99,304421,0.534,Finance,0.05025807427581542
8472,Employee 8472,emp8472@example.com,44,F,2022-11-16,0.59,1185091,0.396,Engineering,0.1341247278109045
8473,Employee 8473,emp8473@example.com,50,F,2018-12-05,2.08,650754,0.324,Product,0.10531759479903162
8474,Employee 8474,emp8474@example.com,33,F,2022-03-22,2.52,902407,0.273,Finance,0.290839739350681
8475,Employee 8475,emp8475@example.com,36,F,2017-02-17,1.5,563388,0.482,Product,0.10175536884479461
8476,Employee 8476,emp8476@example.com,22,F,2017-06-21,0.88,1383276,0.517,Finance,0.2600581040136078
8477,Employee 8477,emp8477@example.com,37,F,2023-06-23,7.05,1221271,0.241,Engineering,0.05284076595646048
8478,Employee 8478,emp8478@example.com,52,F,2023-04-30,0.27,897551,0.034,Sales,0.19272800087143266
8479,Employee 8479,emp8479@example.com,28,F,2020-10-25,0.5,433074,0.37,Support,0.3422919625300915
8480,Employee 8480,emp8480@example.com,23,F,2020-10-27,1.16,496871,0.451,Finance,0.05228884144249596
8481,Employee 8481,emp8481@example.com,32,M,2021-09-02,7.57,1272799,0.772,HR,0.18921746174956033
8482,Employee 8482,emp8482@example.com,40,F,2021-05-26,2.49,883008,0.383,Sales,0.059472809708508545
8483,Employee 8483,emp8483@example.com,36,F,2015-11-29,1.4,1082672,0.348,Product,0.057141541596374364
8484,Employee 8484,emp8484@example.com,34,Other,2022-04-29,1.55,1452113,0.691,Support,0.34217200489669264
8485,Employee 8485,emp8485@example.com,36,F,2023-09-27,5.46,919334,0.256,Product,0.20722405664534527
8486,Employee 8486,emp8486@example.com,53,M,2014-03-14,0.08,807903,0.661,Product,0.1983210579160093
8487,Employee 8487,emp8487@example.com,50,M,2023-11-26,0.03,377911,0.739,HR,0.3144920022630809
8488,Employee 8488,emp8488@example.com,32,F,2022-10-31,0.14,331448,0.794,HR,0.37692948824781847
8489,Employee 8489,emp8489@example.com,35,F,2020-11-17,1.9,331850,0.091,Support,0.25086025566775755
8490,Employee 8490,emp8490@example.com,38,F,2023-04-30,2.61,1415759,0.786,HR,0.22105465850976005
8491,Employee 8491,emp8491@example.com,48,M,2023-03-27,2.94,411036,0.468,HR,0.09398417783958325
8492,Employee 8492,emp8492@example.com,43,F,2022-02-17,3.94,353448,0.211,HR,0.2041286689437599
8493,Employee 8493,emp8493@example.com,34,F,2016-03-28,0.63,612099,0.424,HR,0.2793641526879399
8494,Employee 8494,emp8494@example.com,50,M,2021-09-08,0.91,968601,0.148,Support,0.2381310726735399
8495,Employee 8495,emp8495@example.com,53,M,2022-01-25,0.84,1200010,0.301,Sales,0.205421386153276
8496,Employee 8496,emp8496@example.com,35,M,2023-03-14,0.48,1321601,0.684,Sales,0.14157878804858492
8497,Employee 8497,emp8497@example.com,27,M,2022-07-10,0.84,1110366,0.27,Product,0.19927523212717635
8498,Employee 8498,emp8498@example.com,35,M,2023-07-08,2.85,559106,0.077,HR,0.2472204333228545
8499,Employee 8499,emp8499@example.com,58,M,2014-06-28,1.37,403352,0.137,Engineering,0.2010276886114151
8500,Employee 8500,emp8500@example.com,31,F,2015-01-10,4.38,405409,0.341,Support,0.3529592619696916
8501,Employee 8501,emp8501@example.com,49,M,2014-09-15,2.31,1439168,0.587,Product,0.26992776145167485
8502,Employee 8502,emp8502@example.com,51,M,2021-04-08,0.71,258150,0.53,Product,0.11326521623007063
8503,Employee 8503,emp8503@example.com,45,M,2019-12-06,1.89,1332979,0.857,Finance,0.303307326076449
8504,Employee 8504,emp8504@example.com,44,M,2015-08-20,2.7,246686,0.525,Product,0.1800092035896407
8505,Employee 8505,emp8505@example.com,39,F,2017-12-30,6.03,517091,0.299,Product,0.0826129117314788
8506,Employee 8506,emp8506@example.com,22,M,2017-01-15,5.38,1148730,0.742,Product,0.18248488587798076
8507,Employee 8507,emp8507@example.com,42,F,2023-07-05,1.67,579531,0.629,Finance,0.22044406433417424
8508,Employee 8508,emp8508@example.com,40,F,2017-06-25,3.13,764540,0.149,Support,0.2993064116627179
8509,Employee 8509,emp8509@example.com,53,M,2020-11-07,1.06,1274503,0.237,Engineering,0.11330433122745336
8510,Employee 8510,emp8510@example.com,28,F,2016-08-31,3.01,880461,0.591,HR,0.2758950157194909
8511,Employee 8511,emp8511@example.com,45,F,2020-02-04,7.32,791322,0.589,Finance,0.23885957166577462
8512,Employee 8512,emp8512@example.com,29,M,2017-06-13,2.94,1487093,0.281,HR,0.2571907726840241
8513,Employee 8513,emp8513@example.com,54,F,2019-03-31,1.09,296647,0.346,Sales,0.1584058133611211
8514,Employee 8514,emp8514@example.com,43,F,2020-03-27,3.1,1427424,0.397,Support,0.05898211632016137
8515,Employee 8515,emp8515@example.com,25,F,2022-02-11,6.99,252336,0.681,Product,0.07290752085316611
8516,Employee 8516,emp8516@example.com,45,M,2018-08-11,0.44,1175453,0.682,Product,0.13025145299300891
8517,Employee 8517,emp8517@example.com,28,F,2017-04-17,1.98,1226394,0.408,Product,0.12872277549730662
8518,Employee 8518,emp8518@example.com,36,M,2019-05-11,1.16,1089653,0.403,Support,0.11676646747329505
8519,Employee 8519,emp8519@example.com,35,M,2020-09-21,0.83,1035205,0.867,Product,0.18781289551378239
8520,Employee 8520,emp8520@example.com,21,M,2022-01-14,1.51,404036,0.567,Support,0.22166059432856286
8521,Employee 8521,emp8521@example.com,42,F,2022-07-12,1.5,288781,0.516,Engineering,0.03213157497193722
8522,Employee 8522,emp8522@example.com,23,F,2020-07-03,0.71,1336808,0.114,HR,0.2633038157402213
8523,Employee 8523,emp8523@example.com,58,M,2015-01-23,1.55,1273062,0.457,Finance,0.01710873830619717
8524,Employee 8524,emp8524@example.com,34,M,2020-03-31,3.01,690641,0.176,Support,0.23823438329441438
8525,Employee 8525,emp8525@example.com,56,F,2020-11-06,0.08,1369002,0.504,Finance,0.44331764300289034
8526,Employee 8526,emp8526@example.com,38,F,2022-04-14,13.59,963527,0.677,Support,0.16220597839158168
8527,Employee 8527,emp8527@example.com,38,M,2021-03-04,1.05,1067573,0.454,Engineering,0.13323828531531515
8528,Employee 8528,emp8528@example.com,23,F,2022-01-25,2.93,297620,0.627,Support,0.1892295195112092
8529,Employee 8529,emp8529@example.com,30,M,2020-03-21,1.0,487647,0.404,Engineering,0.1204313534514802
8530,Employee 8530,emp8530@example.com,59,F,2016-05-13,1.5,313329,0.042,Sales,0.307871977807412
8531,Employee 8531,emp8531@example.com,21,F,2016-01-23,2.39,352656,0.536,HR,0.26491673103127167
8532,Employee 8532,emp8532@example.com,47,M,2016-08-02,2.84,645104,0.485,Product,0.04862881247794959
8533,Employee 8533,emp8533@example.com,47,F,2022-03-24,4.42,1465251,0.518,Product,0.2158669959304761
8534,Employee 8534,emp8534@example.com,31,F,2020-05-03,4.71,937768,0.545,Engineering,0.17471987918704773
8535,Employee 8535,emp8535@example.com,25,M,2023-08-23,2.19,604514,0.623,Engineering,0.05184207661059817
8536,Employee 8536,emp8536@example.com,27,M,2016-01-22,0.24,879205,0.455,Finance,0.1388349032630829
8537,Employee 8537,emp8537@example.com,39,M,2021-01-01,2.45,1308773,0.488,Finance,0.3205668343362683
8538,Employee 8538,emp8538@example.com,49,M,2015-02-03,1.95,832873,0.479,Engineering,0.07680902287748015
8539,Employee 8539,emp8539@example.com,35,F,2017-06-04,0.73,1321262,0.883,Sales,0.19352076217686293
8540,Employee 8540,emp8540@example.com,55,M,2018-11-26,0.03,1028984,0.593,Sales,0.48044480577786647
8541,Employee 8541,emp8541@example.com,57,F,2016-10-20,1.14,997269,0.596,Product,0.16505172711013447
8542,Employee 8542,emp8542@example.com,32,M,2016-12-22,0.9,1009739,0.703,Sales,0.21414130264113473
8543,Employee 8543,emp8543@example.com,50,Other,2019-08-04,1.98,675115,0.204,Product,0.14627927370785304
8544,Employee 8544,emp8544@example.com,40,M,2021-07-31,4.3,1268216,0.509,Sales,0.39099436685791794
8545,Employee 8545,emp8545@example.com,57,M,2022-05-13,1.73,1345292,0.137,Sales,0.07532723090834419
8546,Employee 8546,emp8546@example.com,23,M,2021-09-24,9.08,879256,0.532,Engineering,0.033777082866187365
8547,Employee 8547,emp8547@example.com,29,F,2016-06-21,0.75,263001,0.512,Sales,0.17341445208845035
8548,Employee 8548,emp8548@example.com,59,M,2015-06-05,0.75,1224237,0.461,Product,0.2879065049522689
8549,Employee 8549,emp8549@example.com,46,M,2016-03-11,2.78,256615,0.19,HR,0.1367730358100599
8550,Employee 8550,emp8550@example.com,22,F,2014-08-18,6.8,1363117,0.899,Support,0.1637178680116683
8551,Employee 8551,emp8551@example.com,43,F,2016-10-30,3.34,707366,0.711,HR,0.10361314675194273
8552,Employee 8552,emp8552@example.com,43,F,2015-02-07,3.36,812650,0.257,Finance,0.3757167065451567
8553,Employee 8553,emp8553@example.com,41,M,2017-12-15,4.92,983175,0.805,Support,0.39262056612221113
8554,Employee 8554,emp8554@example.com,36,M,2021-12-30,3.31,361207,0.222,Product,0.13019575392525262
8555,Employee 8555,emp8555@example.com,29,F,2021-11-25,4.27,1447760,0.049,Engineering,0.15391788666111644
8556,Employee 8556,emp8556@example.com,33,F,2016-02-14,6.03,982423,0.687,Engineering,0.15581914700895788
8557,Employee 8557,emp8557@example.com,48,M,2021-07-10,0.02,847499,0.543,Finance,0.056923572534781204
8558,Employee 8558,emp8558@example.com,47,M,2015-08-22,6.5,986142,0.348,HR,0.2108103102481852
8559,Employee 8559,emp8559@example.com,37,Other,2019-12-06,0.73,1399161,0.32,Product,0.053330732255203336
8560,Employee 8560,emp8560@example.com,58,M,2014-01-12,7.29,702223,0.346,Sales,0.27903816707404944
8561,Employee 8561,emp8561@example.com,56,F,2016-08-25,0.93,1121788,0.145,Finance,0.18988068533096164
8562,Employee 8562,emp8562@example.com,21,M,2016-06-17,1.82,1284879,0.611,Product,0.18577339563742948
8563,Employee 8563,emp8563@example.com,38,F,2015-06-13,8.15,412891,0.51,Sales,0.21841306024922738
8564,Employee 8564,emp8564@example.com,29,F,2022-11-19,0.35,462496,0.477,Sales,0.2597057456348697
8565,Employee 8565,emp8565@example.com,33,M,2015-12-16,4.1,203122,0.48,Product,0.3658448568901054
8566,Employee 8566,emp8566@example.com,35,M,2018-01-25,1.49,886301,0.256,Engineering,0.15905280530025656
8567,Employee 8567,emp8567@example.com,24,F,2014-10-26,0.07,1427239,0.442,Support,0.2501492973111204
8568,Employee 8568,emp8568@example.com,53,M,2021-10-22,8.4,873775,0.823,Product,0.15657380549411729
8569,Employee 8569,emp8569@example.com,44,F,2018-03-14,0.38,323739,0.171,Product,0.5865066626194345
8570,Employee 8570,emp8570@example.com,56,F,2017-07-03,4.46,432302,0.452,Engineering,0.32619384360258874
8571,Employee 8571,emp8571@example.com,30,F,2015-05-24,1.45,400652,0.489,Finance,0.19777561754264933
8572,Employee 8572,emp8572@example.com,56,M,2020-01-30,4.99,900516,0.767,Engineering,0.38611376498827354
8573,Employee 8573,emp8573@example.com,40,M,2016-06-13,4.16,1315282,0.542,Sales,0.08049937848162955
8574,Employee 8574,emp8574@example.com,31,F,2015-04-13,3.01,543185,0.807,HR,0.052046167730371705
8575,Employee 8575,emp8575@example.com,32,M,2014-01-17,8.4,1385288,0.278,Finance,0.08866367944360526
8576,Employee 8576,emp8576@example.com,38,Other,2021-03-13,0.31,259472,0.644,Product,0.16820882791993252
8577,Employee 8577,emp8577@example.com,50,Other,2018-01-22,4.81,811453,0.475,Product,0.1199284472109276
8578,Employee 8578,emp8578@example.com,57,M,2014-04-13,3.33,1274757,0.523,Support,0.22295077817878675
8579,Employee 8579,emp8579@example.com,40,M,2017-07-08,1.13,771318,0.537,Sales,0.2334721834971867
8580,Employee 8580,emp8580@example.com,45,M,2021-05-22,2.37,211125,0.451,Sales,0.01475167851295367
8581,Employee 8581,emp8581@example.com,32,Other,2017-03-27,3.1,205801,0.428,Finance,0.22737740066273532
8582,Employee 8582,emp8582@example.com,41,M,2016-05-28,4.0,1034698,0.61,Finance,0.026778589651774383
8583,Employee 8583,emp8583@example.com,45,M,2014-11-23,0.62,202292,0.544,Finance,0.06320562959038817
8584,Employee 8584,emp8584@example.com,31,F,2020-06-05,0.32,319362,0.746,Sales,0.18002960527872408
8585,Employee 8585,emp8585@example.com,29,M,2017-01-08,0.32,1263553,0.381,HR,0.2226486130454
8586,Employee 8586,emp8586@example.com,45,M,2023-10-02,1.04,1425035,0.13,Engineering,0.09282322353383335
8587,Employee 8587,emp8587@example.com,55,M,2020-10-30,0.5,1080126,0.649,Sales,0.34868777492850156
8588,Employee 8588,emp8588@example.com,52,F,2020-05-07,2.3,491108,0.756,HR,0.19417380176674673
8589,Employee 8589,emp8589@example.com,34,M,2018-02-01,1.72,520217,0.449,Sales,0.12380664669840528
8590,Employee 8590,emp8590@example.com,21,F,2022-07-18,6.71,814435,0.21,Engineering,0.25640503295400696
8591,Employee 8591,emp8591@example.com,37,F,2020-08-31,3.79,1019009,0.539,Finance,0.1918858490051141
8592,Employee 8592,emp8592@example.com,45,F,2023-05-03,0.69,279494,0.798,HR,0.3086901467538979
8593,Employee 8593,emp8593@example.com,28,F,2023-06-08,0.14,241204,0.544,Finance,0.31677354000631935
8594,Employee 8594,emp8594@example.com,25,M,2020-10-24,3.7,1448650,0.279,Engineering,0.31536093995616454
8595,Employee 8595,emp8595@example.com,25,M,2014-05-04,5.61,408567,0.13,Sales,0.2670131472968772
8596,Employee 8596,emp8596@example.com,55,M,2018-06-30,3.62,1181045,0.797,Product,0.11122979831674382
8597,Employee 8597,emp8597@example.com,39,F,2016-05-03,3.1,1123449,0.584,Engineering,0.2793354623883636
8598,Employee 8598,emp8598@example.com,43,M,2023-06-12,0.86,1008311,0.728,Engineering,0.3415132967099963
8599,Employee 8599,emp8599@example.com,29,M,2014-11-14,2.05,1254895,0.796,Support,0.2330071156809045
8600,Employee 8600,emp8600@example.com,50,M,2016-04-10,3.87,769533,0.165,HR,0.054779573089400506
8601,Employee 8601,emp8601@example.com,36,M,2017-11-24,0.64,882790,0.495,Support,0.09390454521405445
8602,Employee 8602,emp8602@example.com,53,F,2023-02-21,1.94,967963,0.706,Product,0.36829780202441803
8603,Employee 8603,emp8603@example.com,22,F,2016-11-18,0.37,642983,0.299,HR,0.1875372743857971
8604,Employee 8604,emp8604@example.com,34,M,2019-07-12,2.27,1066627,0.354,Support,0.22697218176536355
8605,Employee 8605,emp8605@example.com,21,F,2016-01-19,2.56,788001,0.816,HR,0.03789934898412805
8606,Employee 8606,emp8606@example.com,46,F,2022-10-04,2.3,965160,0.738,Support,0.14655152269370805
8607,Employee 8607,emp8607@example.com,45,F,2022-11-29,1.9,1086267,0.744,Finance,0.31121027402263857
8608,Employee 8608,emp8608@example.com,36,F,2022-10-16,2.66,279975,0.714,Engineering,0.07803942009320212
8609,Employee 8609,emp8609@example.com,35,M,2018-06-13,17.23,969851,0.165,Engineering,0.282333428360192
8610,Employee 8610,emp8610@example.com,46,M,2023-09-11,2.92,707805,0.74,Engineering,0.11472332341898459
8611,Employee 8611,emp8611@example.com,36,F,2022-02-02,4.19,1059104,0.751,Product,0.4110300288899862
8612,Employee 8612,emp8612@example.com,34,F,2015-01-04,0.64,641043,0.138,Finance,0.4273899499970649
8613,Employee 8613,emp8613@example.com,49,F,2020-02-11,2.27,1028541,0.784,Product,0.10808305421432386
8614,Employee 8614,emp8614@example.com,44,F,2021-12-03,0.02,598371,0.072,Sales,0.1504502190396862
8615,Employee 8615,emp8615@example.com,35,F,2016-06-21,0.1,705073,0.894,HR,0.1408907360617001
8616,Employee 8616,emp8616@example.com,39,F,2017-10-09,1.17,1310148,0.249,HR,0.05545943342758774
8617,Employee 8617,emp8617@example.com,28,F,2016-05-19,1.89,229563,0.476,Product,0.031739492412541266
8618,Employee 8618,emp8618@example.com,54,M,2015-03-12,2.57,352802,0.344,Support,0.0387222132151774
8619,Employee 8619,emp8619@example.com,22,F,2022-11-28,6.57,1458898,0.415,Product,0.0411465311983395
8620,Employee 8620,emp8620@example.com,47,F,2020-06-28,4.43,1408715,0.192,HR,0.2594248965699881
8621,Employee 8621,emp8621@example.com,30,F,2021-12-02,1.07,247358,0.526,Finance,0.0691978591048517
8622,Employee 8622,emp8622@example.com,55,M,2018-05-29,4.08,903419,0.794,Finance,0.16607243240016548
8623,Employee 8623,emp8623@example.com,43,M,2019-05-21,2.39,1002898,0.834,Support,0.09106422694931063
8624,Employee 8624,emp8624@example.com,28,F,2018-12-25,4.53,1155208,0.601,Support,0.277196808503372
8625,Employee 8625,emp8625@example.com,48,F,2018-04-17,1.59,1036691,0.231,Support,0.2220367607319771
8626,Employee 8626,emp8626@example.com,43,F,2021-03-06,0.29,1447258,0.058,Support,0.2506444939154021
8627,Employee 8627,emp8627@example.com,24,M,2018-06-30,2.89,919862,0.575,HR,0.28104097179158094
8628,Employee 8628,emp8628@example.com,34,M,2019-05-02,2.44,748409,0.5,Sales,0.4553205062817155
8629,Employee 8629,emp8629@example.com,49,M,2015-02-26,9.21,242884,0.36,Product,0.3283606470676495
8630,Employee 8630,emp8630@example.com,21,F,2021-09-17,0.53,445065,0.454,Engineering,0.25466689792993075
8631,Employee 8631,emp8631@example.com,24,M,2017-11-02,3.2,327192,0.177,Sales,0.2821348423163441
8632,Employee 8632,emp8632@example.com,52,F,2017-05-12,1.93,429196,0.227,Finance,0.12984344343127338
8633,Employee 8633,emp8633@example.com,53,M,2017-09-24,1.43,405180,0.33,Engineering,0.21919937194252587
8634,Employee 8634,emp8634@example.com,46,F,2017-11-24,4.75,1215733,0.357,Support,0.25272710183557096
8635,Employee 8635,emp8635@example.com,37,F,2018-01-13,4.99,358203,0.319,Engineering,0.26903649835397364
8636,Employee 8636,emp8636@example.com,59,F,2021-03-10,3.76,904794,0.158,Support,0.13859779343196116
8637,Employee 8637,emp8637@example.com,43,M,2021-04-20,0.26,946651,0.752,Sales,0.2396941133819649
8638,Employee 8638,emp8638@example.com,52,F,2016-11-04,1.27,841022,0.11,Sales,0.00609903644752162
8639,Employee 8639,emp8639@example.com,35,M,2014-02-21,0.14,1233046,0.501,Product,0.375234632496549
8640,Employee 8640,emp8640@example.com,33,M,2018-05-24,1.26,233384,0.672,Sales,0.1800671016549324
8641,Employee 8641,emp8641@example.com,22,M,2015-05-22,3.13,973278,0.788,HR,0.1358795651138759
8642,Employee 8642,emp8642@example.com,39,F,2021-05-09,2.19,613473,0.291,Finance,0.0506278988057133
8643,Employee 8643,emp8643@example.com,44,M,2017-03-21,3.64,912184,0.241,Product,0.16560189130532002
8644,Employee 8644,emp8644@example.com,44,F,2023-11-03,2.41,646982,0.605,Support,0.6388073699672342
8645,Employee 8645,emp8645@example.com,31,M,2020-03-11,2.43,659796,0.395,Product,0.19029129895649427
8646,Employee 8646,emp8646@example.com,42,M,2018-01-02,2.15,413637,0.618,HR,0.5673573814384647
8647,Employee 8647,emp8647@example.com,35,M,2014-06-04,1.36,1293873,0.71,Engineering,0.20262566848411806
8648,Employee 8648,emp8648@example.com,30,F,2015-01-24,1.77,426210,0.095,Sales,0.0909985998293015
8649,Employee 8649,emp8649@example.com,47,M,2022-03-13,0.36,427433,0.695,Engineering,0.10126576605976066
8650,Employee 8650,emp8650@example.com,29,F,2020-04-03,5.4,332738,0.59,Support,0.10253450923666098
8651,Employee 8651,emp8651@example.com,48,F,2016-08-04,6.6,1414880,0.184,Finance,0.05051628877237476
8652,Employee 8652,emp8652@example.com,21,F,2020-06-14,4.36,1248613,0.633,Finance,0.1295776951928693
8653,Employee 8653,emp8653@example.com,37,M,2020-11-14,2.63,986006,0.31,Product,0.2147949779875266
8654,Employee 8654,emp8654@example.com,51,M,2017-12-22,2.53,941711,0.442,Sales,0.14948097374014915
8655,Employee 8655,emp8655@example.com,30,F,2014-03-05,1.91,706328,0.498,Engineering,0.25614935781544496
8656,Employee 8656,emp8656@example.com,57,F,2015-02-20,0.79,970298,0.803,Sales,0.11718532666281928
8657,Employee 8657,emp8657@example.com,49,M,2023-10-10,1.45,1204431,0.09,Support,0.1463648437568423
8658,Employee 8658,emp8658@example.com,38,F,2019-01-09,13.79,621208,0.461,Product,0.08477161546766908
8659,Employee 8659,emp8659@example.com,58,M,2020-04-21,0.47,1113257,0.517,Product,0.3931074222121678
8660,Employee 8660,emp8660@example.com,59,F,2015-04-07,2.35,1173894,0.455,Engineering,0.16567663693551155
8661,Employee 8661,emp8661@example.com,26,M,2022-08-09,6.04,917698,0.609,Sales,0.11022746372724834
8662,Employee 8662,emp8662@example.com,32,M,2023-04-01,1.81,327556,0.629,HR,0.38932961113002806
8663,Employee 8663,emp8663@example.com,34,M,2015-05-06,2.79,1405638,0.246,Finance,0.21421676377915833
8664,Employee 8664,emp8664@example.com,30,F,2016-12-07,5.28,434481,0.288,Finance,0.001977338261976066
8665,Employee 8665,emp8665@example.com,40,Other,2017-12-06,2.38,955285,0.278,Finance,0.029284401451812908
8666,Employee 8666,emp8666@example.com,35,M,2019-09-14,3.94,742425,0.522,Support,0.05118194378895799
8667,Employee 8667,emp8667@example.com,51,F,2021-04-04,1.28,971205,0.261,Product,0.18327586160117634
8668,Employee 8668,emp8668@example.com,27,F,2021-07-20,3.96,369348,0.438,HR,0.08384118414372115
8669,Employee 8669,emp8669@example.com,30,F,2019-06-28,0.13,1192997,0.866,Product,0.11189023937462492
8670,Employee 8670,emp8670@example.com,30,M,2017-08-31,0.5,205861,0.205,Engineering,0.11837048910979893
8671,Employee 8671,emp8671@example.com,59,F,2023-05-18,3.04,899861,0.613,Sales,0.07165652222430949
8672,Employee 8672,emp8672@example.com,48,M,2015-05-28,1.79,459422,0.401,Sales,0.23798875980949363
8673,Employee 8673,emp8673@example.com,50,M,2023-05-24,5.29,297173,0.394,Support,0.2733764324279262
8674,Employee 8674,emp8674@example.com,57,F,2020-08-26,1.26,1346870,0.689,Sales,0.09194260879214823
8675,Employee 8675,emp8675@example.com,23,F,2023-10-14,4.37,1018378,0.833,Sales,0.0707517958818059
8676,Employee 8676,emp8676@example.com,35,F,2019-10-18,0.45,776543,0.415,Product,0.0681305537257164
8677,Employee 8677,emp8677@example.com,41,F,2014-05-15,7.98,827344,0.402,Sales,0.17256716384867232
8678,Employee 8678,emp8678@example.com,57,F,2022-07-24,1.63,673017,0.816,Engineering,0.31890849909808283
8679,Employee 8679,emp8679@example.com,32,M,2022-01-22,0.79,818664,0.516,HR,0.1086598412468665
8680,Employee 8680,emp8680@example.com,24,M,2017-11-28,4.67,348501,0.407,Product,0.11963647760372584
8681,Employee 8681,emp8681@example.com,29,F,2018-01-13,8.86,1125519,0.725,Engineering,0.22784412074258828
8682,Employee 8682,emp8682@example.com,59,F,2015-09-27,7.51,776297,0.081,Engineering,0.19334337519140118
8683,Employee 8683,emp8683@example.com,48,Other,2016-02-02,0.82,1026503,0.734,Finance,0.3895714743873198
8684,Employee 8684,emp8684@example.com,43,F,2021-09-17,3.34,283532,0.434,HR,0.6422246454770849
8685,Employee 8685,emp8685@example.com,42,F,2016-05-10,2.37,250717,0.398,Finance,0.2858224050799781
8686,Employee 8686,emp8686@example.com,44,F,2015-10-20,3.87,1481307,0.494,Sales,0.30293778230001933
8687,Employee 8687,emp8687@example.com,46,M,2022-09-18,2.0,1447691,0.446,Engineering,0.13821668113751337
8688,Employee 8688,emp8688@example.com,50,M,2023-02-08,1.9,1398232,0.293,Finance,0.07487173015944397
8689,Employee 8689,emp8689@example.com,53,F,2019-09-20,6.43,1194004,0.931,Support,0.014003366411303746
8690,Employee 8690,emp8690@example.com,36,F,2016-04-27,6.15,779250,0.623,Engineering,0.10298217806806564
8691,Employee 8691,emp8691@example.com,42,Other,2018-02-19,4.65,870182,0.911,Support,0.03217615722294048
8692,Employee 8692,emp8692@example.com,38,M,2014-02-11,3.66,460690,0.695,Sales,0.14056308414296412
8693,Employee 8693,emp8693@example.com,27,F,2020-06-11,3.4,547847,0.598,Sales,0.11332857839976182
8694,Employee 8694,emp8694@example.com,46,F,2017-11-02,0.17,1034533,0.238,HR,0.08822992386544523
8695,Employee 8695,emp8695@example.com,28,F,2017-07-05,4.15,429186,0.835,Support,0.007122040357096728
8696,Employee 8696,emp8696@example.com,26,M,2022-10-30,3.05,375061,0.57,Sales,0.018010503050452046
8697,Employee 8697,emp8697@example.com,50,F,2019-03-30,1.08,309491,0.545,HR,0.09935796972749376
8698,Employee 8698,emp8698@example.com,59,F,2020-10-27,5.15,1078782,0.652,Sales,0.15800077037054858
8699,Employee 8699,emp8699@example.com,43,F,2020-11-23,5.36,388091,0.474,Sales,0.19866334643506442
8700,Employee 8700,emp8700@example.com,52,F,2018-10-03,8.07,280396,0.371,Support,0.26842151449350826
8701,Employee 8701,emp8701@example.com,42,F,2015-03-12,1.63,633882,0.071,HR,0.25575785480726687
8702,Employee 8702,emp8702@example.com,29,M,2015-01-08,2.4,802101,0.794,Finance,0.1097944562511551
8703,Employee 8703,emp8703@example.com,51,M,2019-02-23,7.09,1240625,0.358,Product,0.18883805126288306
8704,Employee 8704,emp8704@example.com,27,F,2020-03-29,1.14,596965,0.627,Finance,0.0557654688484756
8705,Employee 8705,emp8705@example.com,29,M,2014-01-14,4.78,729034,0.898,Sales,0.14070451327714156
8706,Employee 8706,emp8706@example.com,33,Other,2015-06-06,14.47,1045210,0.789,Engineering,0.06270182168537973
8707,Employee 8707,emp8707@example.com,23,M,2017-08-28,3.17,671333,0.493,Product,0.10017150386226416
8708,Employee 8708,emp8708@example.com,55,M,2016-06-14,12.35,1370459,0.621,Sales,0.20589949395443882
8709,Employee 8709,emp8709@example.com,53,F,2022-10-01,2.18,643801,0.418,HR,0.3291107119096833
8710,Employee 8710,emp8710@example.com,41,M,2022-05-22,0.5,1290975,0.392,Engineering,0.08221474456240496
8711,Employee 8711,emp8711@example.com,51,F,2019-08-27,0.58,1089013,0.648,Product,0.5365939514870838
8712,Employee 8712,emp8712@example.com,54,F,2019-06-30,3.94,928999,0.391,Product,0.06856995596119923
8713,Employee 8713,emp8713@example.com,52,M,2014-09-06,0.0,802778,0.881,Product,0.13254417974100718
8714,Employee 8714,emp8714@example.com,55,F,2022-11-23,3.25,1221741,0.398,Engineering,0.22913164491651347
8715,Employee 8715,emp8715@example.com,35,M,2023-11-18,0.49,420499,0.496,Support,0.22163403120272618
8716,Employee 8716,emp8716@example.com,52,F,2020-05-18,12.48,1047940,0.424,Engineering,0.04609278897565907
8717,Employee 8717,emp8717@example.com,26,M,2023-03-15,0.53,686893,0.551,HR,0.13494205463136352
8718,Employee 8718,emp8718@example.com,41,M,2020-08-04,2.41,1270288,0.215,Engineering,0.05600325134553858
8719,Employee 8719,emp8719@example.com,53,F,2015-08-15,3.32,1245660,0.623,Engineering,0.06836800337020375
8720,Employee 8720,emp8720@example.com,52,F,2014-07-14,5.14,205194,0.437,Finance,0.40738941508730053
8721,Employee 8721,emp8721@example.com,39,M,2020-02-18,1.84,1016981,0.735,HR,0.13481922242851954
8722,Employee 8722,emp8722@example.com,53,F,2018-11-10,8.15,771678,0.529,HR,0.15786151573091495
8723,Employee 8723,emp8723@example.com,48,F,2018-03-30,1.96,729638,0.843,Product,0.15006867777818841
8724,Employee 8724,emp8724@example.com,51,F,2018-07-21,0.87,822860,0.128,Sales,0.39154270162089744
8725,Employee 8725,emp8725@example.com,41,M,2022-05-06,2.7,966252,0.688,Product,0.05086685141477568
8726,Employee 8726,emp8726@example.com,54,F,2023-09-07,3.22,1012029,0.464,HR,0.2257259240442501
8727,Employee 8727,emp8727@example.com,35,F,2021-06-02,2.12,822681,0.585,Support,0.100445999172208
