employee_id,name,email,age,gender,hire_date,tenure_years,salary,satisfaction,last_review_score,attrition,skills,education,department,role,promotions,resume_file,skills_list,num_skills,salary_clipped,tenure_months,recent_review_scaled,low_satisfaction_flag,department_clean
9401,Leslie Lindsey,leslielindsey9401@example.com,22,M,2023-10-17,2.13,970656,0.97,2.37,0,docker|kubernetes|numpy|pandas|python|excel|sql,M.Tech,Sales,Analyst,1,resumes/resume_9401.txt,"['docker', 'kubernetes', 'numpy', 'pandas', 'python', 'excel', 'sql']",7,970656.0,25.6,0.3425,0,Sales
3252,Michael Meza,michaelmeza3252@example.com,36,Other,2020-09-10,5.23,635488,0.878,4.84,0,scikit-learn|pandas|tensorflow|spark|kubernetes|hadoop|excel,MBA,Product,Engineer,2,resumes/resume_3252.txt,"['scikit-learn', 'pandas', 'tensorflow', 'spark', 'kubernetes', 'hadoop', 'excel']",7,635488.0,62.8,0.96,0,Product
6301,Jason Whitney,jasonwhitney6301@example.com,27,F,2019-06-19,6.46,613284,0.426,3.12,0,leadership|pandas|aws|tensorflow|excel,B.E,Sales,Engineer,2,resumes/resume_6301.txt,"['leadership', 'pandas', 'aws', 'tensorflow', 'excel']",5,613284.0,77.5,0.53,0,Sales
2252,Angela Jackson,angelajackson2252@example.com,28,M,2019-08-05,6.33,794851,0.731,3.62,1,react|aws|communication|spark|nlp|excel|pytorch|numpy,MSc,Hr,Intern,0,resumes/resume_2252.txt,"['react', 'aws', 'communication', 'spark', 'nlp', 'excel', 'pytorch', 'numpy']",8,794851.0,76.0,0.655,0,Hr
6028,Michael Williams,michaelwilliams6028@example.com,21,Other,2019-04-15,6.64,1098730,0.319,1.92,1,nlp|powerbi|javascript|sql|spark|excel|communication,MSc,Sales,Manager,1,resumes/resume_6028.txt,"['nlp', 'powerbi', 'javascript', 'sql', 'spark', 'excel', 'communication']",7,1098730.0,79.7,0.22999999999999998,1,Sales
1176,April Ferguson,aprilferguson1176@example.com,34,F,2023-06-29,2.43,358511,0.433,3.06,0,powerbi|leadership|excel|numpy|docker|management|react,BSc,Hr,Manager,0,resumes/resume_1176.txt,"['powerbi', 'leadership', 'excel', 'numpy', 'docker', 'management', 'react']",7,358511.0,29.2,0.515,0,Hr
8800,Caleb Lee,caleblee8800@example.com,30,M,2020-03-02,5.76,646326,0.565,2.09,1,excel|javascript|tableau|leadership|python,B.Tech,Hr,Engineer,2,resumes/resume_8800.txt,"['excel', 'javascript', 'tableau', 'leadership', 'python']",5,646326.0,69.1,0.27249999999999996,0,Hr
3280,Francisco Yang,franciscoyang3280@example.com,28,F,2019-08-09,6.32,1036524,0.915,2.2,0,communication|python|spark|hadoop|docker|management|kubernetes,MSc,Finance,Analyst,0,resumes/resume_3280.txt,"['communication', 'python', 'spark', 'hadoop', 'docker', 'management', 'kubernetes']",7,1036524.0,75.8,0.30000000000000004,0,Finance
2974,Elizabeth Mcgrath,elizabethmcgrath2974@example.com,20,F,2025-07-04,0.42,326310,0.336,1.77,0,spark|sql|scikit-learn|nlp|python|tensorflow,MBA,Finance,Senior Engineer,1,resumes/resume_2974.txt,"['spark', 'sql', 'scikit-learn', 'nlp', 'python', 'tensorflow']",6,326310.0,5.0,0.1925,1,Finance
3397,Candace Larsen,candacelarsen3397@example.com,28,Other,2024-06-25,1.44,1049806,0.584,4.07,0,sql|react|hadoop|aws|python|javascript,B.Tech,Support,Manager,2,resumes/resume_3397.txt,"['sql', 'react', 'hadoop', 'aws', 'python', 'javascript']",6,1049806.0,17.3,0.7675000000000001,0,Support
6940,Amanda Browning,amandabrowning6940@example.com,23,F,2021-03-14,4.73,479848,0.227,3.09,0,docker|scikit-learn|hadoop|spark|tensorflow|tableau|numpy|sql,M.Tech,Engineering,Senior Engineer,1,resumes/resume_6940.txt,"['docker', 'scikit-learn', 'hadoop', 'spark', 'tensorflow', 'tableau', 'numpy', 'sql']",8,479848.0,56.8,0.5225,1,Engineering
966,Dana Butler,danabutler966@example.com,27,Other,2022-04-19,3.63,673512,0.032,3.71,0,docker|excel|kubernetes|nlp|pandas|python,MBA,Hr,Engineer,1,resumes/resume_966.txt,"['docker', 'excel', 'kubernetes', 'nlp', 'pandas', 'python']",6,673512.0,43.6,0.6775,1,Hr
8575,Jonathan Smith,jonathansmith8575@example.com,25,Other,2022-03-02,3.76,1117345,0.3,3.16,1,react|docker|aws|python|scikit-learn,M.Tech,Engineering,Analyst,1,resumes/resume_8575.txt,"['react', 'docker', 'aws', 'python', 'scikit-learn']",5,1117345.0,45.1,0.54,1,Engineering
743,Mark Hernandez,markhernandez743@example.com,21,M,2017-12-09,7.99,259797,0.29,4.82,1,pytorch|docker|react|tableau|leadership|excel|powerbi|tensorflow,MSc,Hr,Intern,1,resumes/resume_743.txt,"['pytorch', 'docker', 'react', 'tableau', 'leadership', 'excel', 'powerbi', 'tensorflow']",8,259797.0,95.9,0.9550000000000001,1,Hr
7515,Joanna Harris,joannaharris7515@example.com,24,M,2020-05-01,5.59,284077,0.47,2.74,1,sql|excel|tensorflow|react|communication|scikit-learn|tableau,MSc,Hr,Engineer,0,resumes/resume_7515.txt,"['sql', 'excel', 'tensorflow', 'react', 'communication', 'scikit-learn', 'tableau']",7,284077.0,67.1,0.43500000000000005,0,Hr
3315,Courtney Cervantes,courtneycervantes3315@example.com,20,M,2023-09-12,2.23,814303,0.949,3.71,0,kubernetes|excel|pytorch,MSc,Hr,Manager,1,resumes/resume_3315.txt,"['kubernetes', 'excel', 'pytorch']",3,814303.0,26.8,0.6775,0,Hr
4899,Sheri Love,sherilove4899@example.com,29,M,2020-02-24,5.78,404228,0.249,1.33,1,numpy|scikit-learn|excel|leadership|powerbi,M.Tech,Support,Manager,2,resumes/resume_4899.txt,"['numpy', 'scikit-learn', 'excel', 'leadership', 'powerbi']",5,404228.0,69.4,0.08250000000000002,1,Support
9341,Brian Brown,brianbrown9341@example.com,27,Other,2019-02-03,6.84,798924,0.333,2.06,0,nlp|excel|pytorch|management|numpy|kubernetes|powerbi,M.Tech,Product,Engineer,1,resumes/resume_9341.txt,"['nlp', 'excel', 'pytorch', 'management', 'numpy', 'kubernetes', 'powerbi']",7,798924.0,82.1,0.265,1,Product
4673,John Joyce,johnjoyce4673@example.com,31,M,2020-06-04,5.5,887441,0.805,2.24,1,powerbi|numpy|tableau|leadership|communication,B.Tech,Hr,Senior Engineer,2,resumes/resume_4673.txt,"['powerbi', 'numpy', 'tableau', 'leadership', 'communication']",5,887441.0,66.0,0.31000000000000005,0,Hr
8619,Timothy Lucas,timothylucas8619@example.com,26,F,2020-10-16,5.13,1147447,0.741,1.54,0,scikit-learn|tensorflow|tableau|leadership|hadoop|aws|python,BSc,Engineering,Engineer,0,resumes/resume_8619.txt,"['scikit-learn', 'tensorflow', 'tableau', 'leadership', 'hadoop', 'aws', 'python']",7,1147447.0,61.6,0.135,0,Engineering
1218,Vincent Kelley,vincentkelley1218@example.com,29,F,2022-01-14,3.89,906511,0.591,3.99,0,scikit-learn|powerbi|pandas|tensorflow|numpy|sql|spark,B.E,Product,Engineer,2,resumes/resume_1218.txt,"['scikit-learn', 'powerbi', 'pandas', 'tensorflow', 'numpy', 'sql', 'spark']",7,906511.0,46.7,0.7475,0,Product
4398,Patrick Luna,patrickluna4398@example.com,26,F,2024-03-02,1.76,924413,0.549,2.11,1,nlp|python|spark|excel|sql|pandas,B.Tech,Engineering,Analyst,0,resumes/resume_4398.txt,"['nlp', 'python', 'spark', 'excel', 'sql', 'pandas']",6,924413.0,21.1,0.27749999999999997,0,Engineering
6081,Susan Contreras,susancontreras6081@example.com,31,M,2018-05-13,7.56,714126,0.954,1.49,0,tableau|hadoop|react|python|sql|leadership,M.Tech,Sales,Senior Engineer,0,resumes/resume_6081.txt,"['tableau', 'hadoop', 'react', 'python', 'sql', 'leadership']",6,714126.0,90.7,0.1225,0,Sales
2615,Ralph Stewart,ralphstewart2615@example.com,40,M,2025-08-07,0.32,826539,0.811,3.83,0,pandas|sql|numpy|kubernetes|aws,MSc,Sales,Intern,1,resumes/resume_2615.txt,"['pandas', 'sql', 'numpy', 'kubernetes', 'aws']",5,826539.0,3.8,0.7075,0,Sales
2621,Wendy Blanchard,wendyblanchard2621@example.com,34,F,2023-05-29,2.52,863607,0.861,2.88,0,sql|react|excel|tableau|pandas|scikit-learn,MSc,Sales,Senior Engineer,2,resumes/resume_2621.txt,"['sql', 'react', 'excel', 'tableau', 'pandas', 'scikit-learn']",6,863607.0,30.2,0.47,0,Sales
8715,Maria Vaughan,mariavaughan8715@example.com,33,Other,2025-08-10,0.32,1113658,0.194,4.97,1,numpy|leadership|kubernetes|python|communication|javascript|tensorflow,B.E,Sales,Analyst,2,resumes/resume_8715.txt,"['numpy', 'leadership', 'kubernetes', 'python', 'communication', 'javascript', 'tensorflow']",7,1113658.0,3.8,0.9924999999999999,1,Sales
7283,Heather Barnes,heatherbarnes7283@example.com,25,Other,2018-12-09,6.99,810204,0.37,3.31,0,react|leadership|javascript|pandas|tensorflow|aws|powerbi,B.Tech,Sales,Intern,1,resumes/resume_7283.txt,"['react', 'leadership', 'javascript', 'pandas', 'tensorflow', 'aws', 'powerbi']",7,810204.0,83.9,0.5775,1,Sales
3380,Heather Taylor,heathertaylor3380@example.com,34,M,2024-02-05,1.83,651131,0.475,3.08,1,numpy|react|communication|scikit-learn|python|management,B.E,Product,Senior Engineer,1,resumes/resume_3380.txt,"['numpy', 'react', 'communication', 'scikit-learn', 'python', 'management']",6,651131.0,22.0,0.52,0,Product
7302,Dwayne Abbott,dwayneabbott7302@example.com,20,Other,2022-04-01,3.68,1224938,0.711,1.03,0,pandas|aws|numpy|python|pytorch,M.Tech,Engineering,Intern,0,resumes/resume_7302.txt,"['pandas', 'aws', 'numpy', 'python', 'pytorch']",5,1224938.0,44.2,0.007500000000000007,0,Engineering
9858,Kayla Torres,kaylatorres9858@example.com,28,F,2023-11-17,2.05,563611,0.268,1.37,1,aws|pytorch|sql|nlp|spark|management,BSc,Product,Senior Engineer,1,resumes/resume_9858.txt,"['aws', 'pytorch', 'sql', 'nlp', 'spark', 'management']",6,563611.0,24.6,0.09250000000000003,1,Product
5606,Joseph Morgan,josephmorgan5606@example.com,34,Other,2019-03-12,6.73,844379,0.548,1.17,0,leadership|python|tableau|javascript,B.Tech,Sales,Manager,0,resumes/resume_5606.txt,"['leadership', 'python', 'tableau', 'javascript']",4,844379.0,80.8,0.04249999999999998,0,Sales
9814,Christopher Bradley,christopherbradley9814@example.com,24,Other,2020-06-14,5.47,770339,0.009,1.13,0,management|docker|tensorflow|react,MSc,Product,Engineer,1,resumes/resume_9814.txt,"['management', 'docker', 'tensorflow', 'react']",4,770339.0,65.6,0.03249999999999997,1,Product
5787,Jason Wood,jasonwood5787@example.com,26,F,2021-11-21,4.04,782170,0.479,3.4,0,pytorch|tableau|excel|sql|python,MBA,Sales,Engineer,0,resumes/resume_5787.txt,"['pytorch', 'tableau', 'excel', 'sql', 'python']",5,782170.0,48.5,0.6,0,Sales
8519,Kellie Hall,kelliehall8519@example.com,22,M,2023-01-29,2.85,856151,0.108,4.17,1,management|pandas|spark|javascript|scikit-learn|kubernetes|powerbi|sql,MBA,Product,Senior Engineer,2,resumes/resume_8519.txt,"['management', 'pandas', 'spark', 'javascript', 'scikit-learn', 'kubernetes', 'powerbi', 'sql']",8,856151.0,34.2,0.7925,1,Product
6851,Bridget Miller,bridgetmiller6851@example.com,24,M,2024-11-11,1.06,512274,0.703,2.25,0,docker|python|tableau|spark|powerbi,MBA,Support,Senior Engineer,2,resumes/resume_6851.txt,"['docker', 'python', 'tableau', 'spark', 'powerbi']",5,512274.0,12.7,0.3125,0,Support
1517,Ryan Brooks,ryanbrooks1517@example.com,30,F,2023-12-17,1.96,811718,0.11,3.12,1,pytorch|kubernetes|communication|tensorflow|excel|management|powerbi|numpy,MSc,Support,Intern,2,resumes/resume_1517.txt,"['pytorch', 'kubernetes', 'communication', 'tensorflow', 'excel', 'management', 'powerbi', 'numpy']",8,811718.0,23.5,0.53,1,Support
5099,Catherine Ray,catherineray5099@example.com,37,F,2020-03-08,5.74,776750,0.224,1.57,1,spark|react|leadership|communication|scikit-learn,BSc,Support,Engineer,1,resumes/resume_5099.txt,"['spark', 'react', 'leadership', 'communication', 'scikit-learn']",5,776750.0,68.9,0.14250000000000002,1,Support
7637,Cindy Olsen,cindyolsen7637@example.com,32,F,2019-12-18,5.96,150000,0.467,1.35,0,pandas|spark|aws|tensorflow|pytorch,MBA,Sales,Manager,0,resumes/resume_7637.txt,"['pandas', 'spark', 'aws', 'tensorflow', 'pytorch']",5,150000.0,71.5,0.08750000000000002,0,Sales
9086,Andrew Reyes,andrewreyes9086@example.com,24,M,2022-09-05,3.25,1038552,0.969,1.55,0,tensorflow|numpy|spark|powerbi|python,B.Tech,Product,Manager,1,resumes/resume_9086.txt,"['tensorflow', 'numpy', 'spark', 'powerbi', 'python']",5,1038552.0,39.0,0.1375,0,Product
8024,William Harris,williamharris8024@example.com,34,F,2020-03-29,5.68,320512,0.049,4.85,0,docker|pandas|react|numpy|scikit-learn|pytorch|excel,B.E,Product,Intern,2,resumes/resume_8024.txt,"['docker', 'pandas', 'react', 'numpy', 'scikit-learn', 'pytorch', 'excel']",7,320512.0,68.2,0.9624999999999999,1,Product
2393,Robin Pierce,robinpierce2393@example.com,34,F,2025-01-29,0.84,537335,0.678,2.64,1,tensorflow|docker|powerbi|spark,BSc,Product,Senior Engineer,1,resumes/resume_2393.txt,"['tensorflow', 'docker', 'powerbi', 'spark']",4,537335.0,10.1,0.41000000000000003,0,Product
587,Brandon Davis,brandondavis587@example.com,25,F,2024-12-14,0.97,629831,0.157,2.17,1,react|pandas|numpy|aws|management|powerbi|sql,B.E,Hr,Analyst,0,resumes/resume_587.txt,"['react', 'pandas', 'numpy', 'aws', 'management', 'powerbi', 'sql']",7,629831.0,11.6,0.2925,1,Hr
3520,Jose Perez,joseperez3520@example.com,34,Other,2024-08-16,1.3,596526,0.317,4.31,0,numpy|tensorflow|scikit-learn|sql|javascript|powerbi|management,M.Tech,Support,Analyst,0,resumes/resume_3520.txt,"['numpy', 'tensorflow', 'scikit-learn', 'sql', 'javascript', 'powerbi', 'management']",7,596526.0,15.6,0.8274999999999999,1,Support
7654,Donna King,donnaking7654@example.com,20,M,2023-05-10,2.57,588193,0.297,3.85,1,leadership|aws|management|react|javascript,M.Tech,Finance,Manager,2,resumes/resume_7654.txt,"['leadership', 'aws', 'management', 'react', 'javascript']",5,588193.0,30.8,0.7125,1,Finance
8947,Eric Davis,ericdavis8947@example.com,20,F,2023-11-01,2.09,692968,0.382,3.25,1,hadoop|tableau|react|excel,MSc,Hr,Senior Engineer,1,resumes/resume_8947.txt,"['hadoop', 'tableau', 'react', 'excel']",4,692968.0,25.1,0.5625,1,Hr
851,Jimmy Norman,jimmynorman851@example.com,33,M,2022-10-28,3.1,977424,0.439,3.5,0,excel|numpy|leadership|communication|pandas|powerbi|tensorflow,B.E,Engineering,Intern,2,resumes/resume_851.txt,"['excel', 'numpy', 'leadership', 'communication', 'pandas', 'powerbi', 'tensorflow']",7,977424.0,37.2,0.625,0,Engineering
336,Brooke Marks,brookemarks336@example.com,27,Other,2021-02-13,4.81,607139,0.479,1.84,1,python|tensorflow|sql|numpy|scikit-learn|tableau,BSc,Support,Engineer,2,resumes/resume_336.txt,"['python', 'tensorflow', 'sql', 'numpy', 'scikit-learn', 'tableau']",6,607139.0,57.7,0.21000000000000002,0,Support
6635,Michelle Carter,michellecarter6635@example.com,27,M,2022-09-09,3.24,654588,0.183,4.5,0,pandas|excel|tableau|management|docker|tensorflow,BSc,Engineering,Analyst,2,resumes/resume_6635.txt,"['pandas', 'excel', 'tableau', 'management', 'docker', 'tensorflow']",6,654588.0,38.9,0.875,1,Engineering
8973,Leah Leblanc,leahleblanc8973@example.com,31,F,2022-06-06,3.5,592264,0.821,4.46,0,communication|docker|scikit-learn|python|spark,B.Tech,Product,Intern,0,resumes/resume_8973.txt,"['communication', 'docker', 'scikit-learn', 'python', 'spark']",5,592264.0,42.0,0.865,0,Product
7494,Stephen Blake,stephenblake7494@example.com,35,Other,2021-03-15,4.72,620692,0.921,3.36,0,kubernetes|pytorch|communication|leadership|docker|management,M.Tech,Hr,Senior Engineer,0,resumes/resume_7494.txt,"['kubernetes', 'pytorch', 'communication', 'leadership', 'docker', 'management']",6,620692.0,56.6,0.59,0,Hr
2869,Brandon Hart,brandonhart2869@example.com,26,F,2021-06-14,4.47,724733,0.458,3.49,1,leadership|numpy|communication|powerbi|docker|kubernetes,MBA,Hr,Intern,1,resumes/resume_2869.txt,"['leadership', 'numpy', 'communication', 'powerbi', 'docker', 'kubernetes']",6,724733.0,53.6,0.6225,0,Hr
4873,Amy Monroe,amymonroe4873@example.com,29,F,2025-01-07,0.9,410750,0.308,1.12,0,nlp|react|sql|pandas|hadoop,B.E,Support,Manager,0,resumes/resume_4873.txt,"['nlp', 'react', 'sql', 'pandas', 'hadoop']",5,410750.0,10.8,0.030000000000000027,1,Support
3551,Michaela Cervantes,michaelacervantes3551@example.com,30,Other,2024-08-29,1.26,625550,0.151,3.24,1,management|nlp|javascript|scikit-learn|react|spark|powerbi,B.Tech,Hr,Manager,0,resumes/resume_3551.txt,"['management', 'nlp', 'javascript', 'scikit-learn', 'react', 'spark', 'powerbi']",7,625550.0,15.1,0.56,1,Hr
3843,Terry Phillips,terryphillips3843@example.com,27,F,2024-04-02,1.67,835758,0.254,4.72,0,leadership|powerbi|pytorch|docker|react,M.Tech,Sales,Intern,2,resumes/resume_3843.txt,"['leadership', 'powerbi', 'pytorch', 'docker', 'react']",5,835758.0,20.0,0.9299999999999999,1,Sales
7263,Christine Osborne,christineosborne7263@example.com,30,M,2021-04-07,4.66,838741,0.568,2.07,0,docker|numpy|pandas|hadoop,B.E,Engineering,Manager,1,resumes/resume_7263.txt,"['docker', 'numpy', 'pandas', 'hadoop']",4,838741.0,55.9,0.26749999999999996,0,Engineering
5825,Sabrina Watson,sabrinawatson5825@example.com,38,F,2023-11-19,2.04,624866,0.918,1.1,1,management|numpy|react|hadoop|leadership|docker|python,MBA,Sales,Manager,0,resumes/resume_5825.txt,"['management', 'numpy', 'react', 'hadoop', 'leadership', 'docker', 'python']",7,624866.0,24.5,0.025000000000000022,0,Sales
24,Lisa Allen,lisaallen24@example.com,32,F,2019-03-10,6.74,259239,0.158,4.33,0,hadoop|leadership|python|tableau|communication|pandas|javascript,B.E,Finance,Engineer,0,resumes/resume_24.txt,"['hadoop', 'leadership', 'python', 'tableau', 'communication', 'pandas', 'javascript']",7,259239.0,80.9,0.8325,1,Finance
1454,Mark Williams,markwilliams1454@example.com,27,Other,2021-06-01,4.51,1014287,0.895,2.69,0,tensorflow|python|tableau|powerbi|kubernetes,MSc,Finance,Senior Engineer,0,resumes/resume_1454.txt,"['tensorflow', 'python', 'tableau', 'powerbi', 'kubernetes']",5,1014287.0,54.1,0.4225,0,Finance
1685,William Collins,williamcollins1685@example.com,29,F,2022-04-13,3.64,401176,0.823,2.55,1,pytorch|hadoop|aws,B.Tech,Product,Intern,1,resumes/resume_1685.txt,"['pytorch', 'hadoop', 'aws']",3,401176.0,43.7,0.38749999999999996,0,Product
2311,Regina Frank,reginafrank2311@example.com,24,Other,2021-04-15,4.64,892949,0.833,1.5,1,spark|numpy|management|docker|hadoop|communication|aws,MBA,Hr,Intern,2,resumes/resume_2311.txt,"['spark', 'numpy', 'management', 'docker', 'hadoop', 'communication', 'aws']",7,892949.0,55.7,0.125,0,Hr
9064,Brenda Ramos,brendaramos9064@example.com,30,Other,2020-12-16,4.97,918292,0.786,1.07,1,pandas|docker|sql|nlp|tableau|communication|tensorflow,M.Tech,Hr,Engineer,0,resumes/resume_9064.txt,"['pandas', 'docker', 'sql', 'nlp', 'tableau', 'communication', 'tensorflow']",7,918292.0,59.6,0.017500000000000016,0,Hr
9407,Jacqueline Stout,jacquelinestout9407@example.com,41,Other,2020-04-06,5.66,1368039,0.61,2.44,0,numpy|aws|powerbi,M.Tech,Support,Manager,1,resumes/resume_9407.txt,"['numpy', 'aws', 'powerbi']",3,1280657.1600000001,67.9,0.36,0,Support
382,Melissa Warner,melissawarner382@example.com,36,F,2018-07-12,7.4,524205,0.233,4.93,0,javascript|pytorch|python|docker|aws,BSc,Sales,Manager,0,resumes/resume_382.txt,"['javascript', 'pytorch', 'python', 'docker', 'aws']",5,524205.0,88.8,0.9824999999999999,1,Sales
5815,Timothy Fox,timothyfox5815@example.com,38,F,2023-11-04,2.08,617335,0.353,4.68,1,excel|communication|docker|management,M.Tech,Support,Engineer,2,resumes/resume_5815.txt,"['excel', 'communication', 'docker', 'management']",4,617335.0,25.0,0.9199999999999999,1,Support
5551,Jennifer Walters,jenniferwalters5551@example.com,24,M,2025-10-15,0.13,759179,0.786,3.03,1,numpy|communication|management|python|pytorch,M.Tech,Hr,Intern,0,resumes/resume_5551.txt,"['numpy', 'communication', 'management', 'python', 'pytorch']",5,759179.0,1.6,0.5075,0,Hr
9309,Amanda Jacobs,amandajacobs9309@example.com,20,M,2023-01-13,2.89,724721,0.625,4.25,0,leadership|spark|tensorflow,MBA,Hr,Manager,2,resumes/resume_9309.txt,"['leadership', 'spark', 'tensorflow']",3,724721.0,34.7,0.8125,0,Hr
1619,Sara Foster,sarafoster1619@example.com,31,M,2024-02-02,1.84,934478,0.927,3.3,0,kubernetes|react|docker,M.Tech,Product,Intern,2,resumes/resume_1619.txt,"['kubernetes', 'react', 'docker']",3,934478.0,22.1,0.575,0,Product
790,Stephen Peters,stephenpeters790@example.com,31,F,2020-03-21,5.71,987159,0.673,1.02,0,python|hadoop|numpy,M.Tech,Support,Intern,1,resumes/resume_790.txt,"['python', 'hadoop', 'numpy']",3,987159.0,68.5,0.0050000000000000044,0,Support
5984,Amber Smith,ambersmith5984@example.com,32,M,2020-02-27,5.77,150000,0.048,3.32,1,javascript|hadoop|management|aws,M.Tech,Product,Analyst,2,resumes/resume_5984.txt,"['javascript', 'hadoop', 'management', 'aws']",4,150000.0,69.2,0.58,1,Product
8673,Nathan Garcia,nathangarcia8673@example.com,26,M,2022-09-07,3.24,874643,0.998,3.02,0,sql|spark|pytorch|scikit-learn|aws,B.Tech,Finance,Manager,2,resumes/resume_8673.txt,"['sql', 'spark', 'pytorch', 'scikit-learn', 'aws']",5,874643.0,38.9,0.505,0,Finance
4476,Miranda Terry,mirandaterry4476@example.com,24,F,2025-02-11,0.81,563398,0.061,1.69,0,hadoop|management|communication,MBA,Hr,Analyst,2,resumes/resume_4476.txt,"['hadoop', 'management', 'communication']",3,563398.0,9.7,0.1725,1,Hr
5607,Peter Levine,peterlevine5607@example.com,33,M,2020-07-05,5.42,977988,0.392,3.16,1,python|leadership|pytorch,B.Tech,Engineering,Manager,0,resumes/resume_5607.txt,"['python', 'leadership', 'pytorch']",3,977988.0,65.0,0.54,1,Engineering
9313,Kelly Martinez,kellymartinez9313@example.com,20,M,2017-12-11,7.98,943776,0.601,1.92,1,scikit-learn|sql|javascript|numpy|communication,B.Tech,Product,Analyst,1,resumes/resume_9313.txt,"['scikit-learn', 'sql', 'javascript', 'numpy', 'communication']",5,943776.0,95.8,0.22999999999999998,0,Product
5649,Timothy Molina,timothymolina5649@example.com,28,Other,2023-08-19,2.29,588255,0.673,3.51,0,docker|kubernetes|hadoop|leadership,MBA,Finance,Senior Engineer,0,resumes/resume_5649.txt,"['docker', 'kubernetes', 'hadoop', 'leadership']",4,588255.0,27.5,0.6275,0,Finance
6217,Bryan Peterson,bryanpeterson6217@example.com,25,F,2021-05-09,4.57,637937,0.666,3.43,1,pandas|management|pytorch|docker|nlp|leadership|tableau|hadoop,B.Tech,Hr,Senior Engineer,0,resumes/resume_6217.txt,"['pandas', 'management', 'pytorch', 'docker', 'nlp', 'leadership', 'tableau', 'hadoop']",8,637937.0,54.8,0.6075,0,Hr
2287,Joshua Ross,joshuaross2287@example.com,25,M,2018-03-22,7.71,644615,0.693,2.69,0,sql|powerbi|hadoop|pandas|spark|excel|javascript,M.Tech,Hr,Engineer,0,resumes/resume_2287.txt,"['sql', 'powerbi', 'hadoop', 'pandas', 'spark', 'excel', 'javascript']",7,644615.0,92.5,0.4225,0,Hr
9994,Justin Rogers,justinrogers9994@example.com,42,Other,2019-03-30,6.68,596813,0.892,2.62,0,excel|sql|nlp,MBA,Hr,Senior Engineer,1,resumes/resume_9994.txt,"['excel', 'sql', 'nlp']",3,596813.0,80.2,0.405,0,Hr
7579,Zachary Lee,zacharylee7579@example.com,23,Other,2022-05-01,3.59,797717,0.4,4.17,0,excel|scikit-learn|kubernetes|react|tensorflow|powerbi,M.Tech,Engineering,Analyst,2,resumes/resume_7579.txt,"['excel', 'scikit-learn', 'kubernetes', 'react', 'tensorflow', 'powerbi']",6,797717.0,43.1,0.7925,0,Engineering
1184,Mark Garcia,markgarcia1184@example.com,23,M,2022-10-23,3.12,1008952,0.487,4.99,0,powerbi|pytorch|docker|kubernetes|tensorflow|communication,B.E,Support,Senior Engineer,1,resumes/resume_1184.txt,"['powerbi', 'pytorch', 'docker', 'kubernetes', 'tensorflow', 'communication']",6,1008952.0,37.4,0.9975,0,Support
6002,Troy Wright,troywright6002@example.com,30,M,2022-12-26,2.94,745124,0.155,2.25,0,leadership|sql|tensorflow|python|scikit-learn,M.Tech,Engineering,Manager,1,resumes/resume_6002.txt,"['leadership', 'sql', 'tensorflow', 'python', 'scikit-learn']",5,745124.0,35.3,0.3125,1,Engineering
5091,David Ramos,davidramos5091@example.com,34,M,2023-07-30,2.35,854715,0.231,3.56,0,tensorflow|pytorch|javascript,MSc,Engineering,Engineer,1,resumes/resume_5091.txt,"['tensorflow', 'pytorch', 'javascript']",3,854715.0,28.2,0.64,1,Engineering
2517,Katherine Mitchell,katherinemitchell2517@example.com,34,M,2021-07-08,4.41,1298590,0.233,4.05,0,hadoop|tableau|leadership|pytorch|nlp|aws|spark|management,B.Tech,Sales,Manager,2,resumes/resume_2517.txt,"['hadoop', 'tableau', 'leadership', 'pytorch', 'nlp', 'aws', 'spark', 'management']",8,1280657.1600000001,52.9,0.7625,1,Sales
4123,Monique Murray,moniquemurray4123@example.com,30,M,2023-02-09,2.82,600043,0.744,3.28,1,sql|nlp|tableau|aws|leadership|kubernetes,M.Tech,Finance,Intern,2,resumes/resume_4123.txt,"['sql', 'nlp', 'tableau', 'aws', 'leadership', 'kubernetes']",6,600043.0,33.8,0.57,0,Finance
5522,Robert Galloway,robertgalloway5522@example.com,29,Other,2019-06-18,6.47,914853,0.493,3.48,0,aws|react|javascript|scikit-learn|sql,B.Tech,Product,Manager,2,resumes/resume_5522.txt,"['aws', 'react', 'javascript', 'scikit-learn', 'sql']",5,914853.0,77.6,0.62,0,Product
5628,Angela Mathews,angelamathews5628@example.com,20,Other,2021-10-30,4.1,701301,0.899,4.72,0,management|scikit-learn|tensorflow,MSc,Product,Manager,2,resumes/resume_5628.txt,"['management', 'scikit-learn', 'tensorflow']",3,701301.0,49.2,0.9299999999999999,0,Product
8361,Martha Simmons,marthasimmons8361@example.com,27,Other,2020-11-20,5.04,980742,0.731,1.71,1,powerbi|pandas|hadoop|leadership|docker|scikit-learn,MBA,Finance,Engineer,1,resumes/resume_8361.txt,"['powerbi', 'pandas', 'hadoop', 'leadership', 'docker', 'scikit-learn']",6,980742.0,60.5,0.1775,0,Finance
5873,Corey Lewis,coreylewis5873@example.com,32,M,2018-09-20,7.21,150000,0.768,2.5,1,javascript|pytorch|tensorflow|scikit-learn|sql,B.Tech,Hr,Engineer,0,resumes/resume_5873.txt,"['javascript', 'pytorch', 'tensorflow', 'scikit-learn', 'sql']",5,150000.0,86.5,0.375,0,Hr
